ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
1041,Arcanine-Hisui,Choice Band,Intimidate,Ghost,Rock Slide,Flare Blitz,Extreme Speed,Head Smash
1041,Amoonguss,Sitrus Berry,Regenerator,Dark,Pollen Puff,Rage Powder,Spore,Protect
1041,Urshifu-Rapid-Strike,Life Orb,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,Detect
1042,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Dragon Pulse,Electroweb,Snarl,Thunderclap
1042,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Moonblast,Icy Wind,Taunt
1042,Landorus,Life Orb,Sheer Force,Poison,Protect,Substitute,Sludge Bomb,Earth Power
1042,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,U-turn,Surging Strikes,Close Combat,Aqua Jet
1042,Incineroar,Rocky Helmet,Intimidate,Grass,Flare Blitz,Fake Out,Parting Shot,Knock Off
1042,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Pollen Puff,Rage Powder
1043,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Earth Power,Spiky Shield
1043,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Taunt,Tailwind,Protect
1043,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
1043,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Heat Wave,Snarl,Overheat,Protect
1043,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Horn Leech,Ivy Cudgel
1043,Urshifu,Focus Sash,Unseen Fist,Dark,Protect,Wicked Blow,Close Combat,Sucker Punch
1044,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Ivy Cudgel,Horn Leech,Swords Dance
1044,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Protect,Dazzling Gleam,Trick Room,Helping Hand
1044,Walking Wake,Life Orb,Protosynthesis,Fire,Protect,Hydro Steam,Draco Meteor,Flamethrower
1044,Raging Bolt,Magnet,Protosynthesis,Electric,Protect,Thunderclap,Thunderbolt,Draco Meteor
1044,Whimsicott,Focus Sash,Prankster,Ghost,Protect,Tailwind,Encore,Energy Ball
1044,Torkoal,Eject Pack,Drought,Fire,Protect,Overheat,Scorching Sands,Helping Hand
1045,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Steel,Surging Strikes,U-turn,Close Combat,Ice Spinner
1045,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Parting Shot,Helping Hand
1045,Iron Crown,Booster Energy,Quark Drive,Fairy,Expanding Force,Tachyon Cutter,Calm Mind,Protect
1045,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,Follow Me,Helping Hand,Protect,Dazzling Gleam
1045,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
1045,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1046,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Snarl,Heat Wave,Dark Pulse,Protect
1046,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Icy Wind
1046,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
1046,Indeedee-F,Rocky Helmet,Psychic Surge,Grass,Follow Me,Dazzling Gleam,Imprison,Trick Room
1046,Tornadus,Safety Goggles,Prankster,Steel,Bleakwind Storm,Sunny Day,Tailwind,Protect
1046,Iron Crown,Booster Energy,Quark Drive,Psychic,Protect,Tachyon Cutter,Expanding Force,Calm Mind
1047,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
1047,Incineroar,Aguav Berry,Intimidate,Dragon,Flare Blitz,Knock Off,Fake Out,Helping Hand
1047,Raging Bolt,Booster Energy,Protosynthesis,Grass,Thunderbolt,Draco Meteor,Protect,Thunderclap
1047,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
1047,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
1047,Tornadus,Mental Herb,Prankster,Steel,Bleakwind Storm,Taunt,Rain Dance,Tailwind
1048,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Breaking Swipe,Heat Crash,Howl
1048,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
1048,Amoonguss,Sitrus Berry,Regenerator,Fairy,Spore,Rage Powder,Protect,Pollen Puff
1048,Kingambit,Black Glasses,Defiant,Fire,Protect,Kowtow Cleave,Iron Head,Sucker Punch
1048,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Protect,Ice Spinner,Sacred Sword,Sucker Punch
1048,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Ivy Cudgel,Horn Leech
1049,Tyranitar,Choice Band,Sand Stream,Fairy,Knock Off,Assurance,Brick Break,Rock Slide
1049,Farigiraf,Sitrus Berry,Armor Tail,Fire,Helping Hand,Trick Room,Dazzling Gleam,Psyshock
1049,Zapdos-Galar,Choice Scarf,Defiant,Flying,Brave Bird,Knock Off,Close Combat,U-turn
1049,Ursaluna-Bloodmoon,Safety Goggles,Mind’s Eye,Normal,Earth Power,Protect,Blood Moon,Hyper Voice
1049,Excadrill,Focus Sash,Sand Rush,Stellar,Protect,High Horsepower,X-Scissor,Iron Head
1049,Rillaboom,Assault Vest,Grassy Surge,Grass,Wood Hammer,Fake Out,Grassy Glide,High Horsepower
1050,Dragonite,Assault Vest,Inner Focus,Normal,Extreme Speed,Thunder Punch,Stomping Tantrum,Aerial Ace
1050,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Grass Knot,Clear Smog
1050,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
1050,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Horn Leech,Stomping Tantrum
1050,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Iron Head,Sucker Punch,Protect
1050,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Poison,Surging Strikes,Close Combat,Aqua Jet,U-turn
1051,Urshifu-Rapid-Strike,Mystic Water,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,Protect
1051,Incineroar,Shuca Berry,Intimidate,Grass,Fake Out,Parting Shot,Flare Blitz,Knock Off
1051,Tornadus,Rocky Helmet,Prankster,Steel,Rain Dance,Tailwind,Bleakwind Storm,Protect
1051,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
1051,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Perish Song
1051,Archaludon,Assault Vest,Stamina,Grass,Flash Cannon,Draco Meteor,Electro Shot,Body Press
1052,Incineroar,Sitrus Berry,Intimidate,Water,Flare Blitz,Knock Off,Fake Out,Parting Shot
1052,Farigiraf,Safety Goggles,Armor Tail,Fire,Psyshock,Dazzling Gleam,Helping Hand,Trick Room
1052,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Taunt
1052,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Ivy Cudgel,Horn Leech
1052,Landorus,Life Orb,Sheer Force,Poison,Protect,Earth Power,Sludge Bomb,Substitute
1052,Iron Bundle,Booster Energy,Quark Drive,Ghost,Protect,Encore,Freeze-Dry,Icy Wind
1053,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
1053,Raging Bolt,Safety Goggles,Protosynthesis,Electric,Thunderbolt,Thunderclap,Dragon Pulse,Protect
1053,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
1053,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1053,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Flamethrower,Dark Pulse,Snarl,Protect
1053,Farigiraf,Rocky Helmet,Armor Tail,Steel,Psychic,Uproar,Imprison,Trick Room
1054,Tornadus,Rocky Helmet,Prankster,Ghost,Bleakwind Storm,Tailwind,Taunt,Protect
1054,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
1054,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
1054,Chi-Yu,Life Orb,Beads of Ruin,Ghost,Overheat,Heat Wave,Snarl,Protect
1054,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Earth Power,Sludge Bomb,Spiky Shield
1054,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1055,Registeel,Leftovers,Clear Body,Water,Protect,Iron Defense,Body Press,Heavy Slam
1055,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Horn Leech,Ivy Cudgel
1055,Glimmora,Power Herb,Toxic Debris,Grass,Spiky Shield,Meteor Beam,Sludge Bomb,Earth Power
1055,Cresselia,Safety Goggles,Levitate,Poison,Trick Room,Skill Swap,Psychic,Lunar Blessing
1055,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Psyshock
1055,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Flare Blitz,Knock Off,Parting Shot
1056,Rillaboom,Miracle Seed,Grassy Surge,Grass,Wood Hammer,High Horsepower,Grassy Glide,Fake Out
1056,Iron Bundle,Booster Energy,Quark Drive,Ghost,Freeze-Dry,Icy Wind,Encore,Protect
1056,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Sandsear Storm,Protect
1056,Kingambit,Assault Vest,Defiant,Water,Kowtow Cleave,Iron Head,Sucker Punch,Low Kick
1056,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1056,Gouging Fire,Rocky Helmet,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
1057,Entei,Assault Vest,Inner Focus,Grass,Sacred Fire,Stomping Tantrum,Extreme Speed,Snarl
1057,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Protect
1057,Glimmora,Power Herb,Toxic Debris,Grass,Spiky Shield,Meteor Beam,Earth Power,Sludge Bomb
1057,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Follow Me,Horn Leech,Ivy Cudgel
1057,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Dazzling Gleam,Shadow Ball,Moonblast
1057,Tornadus,Rocky Helmet,Prankster,Ghost,Bleakwind Storm,Taunt,Tailwind,Protect
1058,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Taunt,Sunny Day,Tailwind
1058,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Power Gem,Moonblast
1058,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Ice Punch
1058,Chi-Yu,Life Orb,Beads of Ruin,Grass,Heat Wave,Dark Pulse,Overheat,Protect
1058,Indeedee-F,Rocky Helmet,Psychic Surge,Water,Dazzling Gleam,Follow Me,Trick Room,Helping Hand
1058,Iron Crown,Booster Energy,Quark Drive,Water,Tachyon Cutter,Expanding Force,Focus Blast,Protect
1059,Porygon2,Eviolite,Download,Poison,Tera Blast,Recover,Trick Room,Ice Beam
1059,Incineroar,Assault Vest,Intimidate,Grass,Knock Off,Flare Blitz,Snarl,Fake Out
1059,Landorus,Life Orb,Sheer Force,Ghost,Earth Power,Sludge Bomb,Substitute,Protect
1059,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Protect,Rage Powder
1059,Urshifu,Focus Sash,Unseen Fist,Grass,Wicked Blow,Sucker Punch,Close Combat,Detect
1059,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Charm
1060,Kingambit,Assault Vest,Defiant,Fire,Kowtow Cleave,Iron Head,Sucker Punch,Low Kick
1060,Gouging Fire,Booster Energy,Protosynthesis,Grass,Breaking Swipe,Flare Blitz,Howl,Burning Bulwark
1060,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1060,Farigiraf,Rocky Helmet,Armor Tail,Fairy,Dazzling Gleam,Psychic,Imprison,Trick Room
1060,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Thunderbolt
1060,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sucker Punch,Sacred Sword,Protect
1061,Entei,Assault Vest,Inner Focus,Normal,Sacred Fire,Extreme Speed,Stomping Tantrum,Snarl
1061,Raging Bolt,Leftovers,Protosynthesis,Grass,Protect,Thunderclap,Draco Meteor,Thunderbolt
1061,Weezing,Sitrus Berry,Neutralizing Gas,Ghost,Protect,Sludge Bomb,Taunt,Will-O-Wisp
1061,Urshifu,Choice Scarf,Unseen Fist,Poison,Wicked Blow,Close Combat,Sucker Punch,U-turn
1061,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
1061,Tornadus,Rocky Helmet,Prankster,Steel,Protect,Bleakwind Storm,Sunny Day,Tailwind
1062,Rillaboom,Assault Vest,Grassy Surge,Rock,Fake Out,Wood Hammer,Grassy Glide,U-turn
1062,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1062,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Snarl,Burning Bulwark
1062,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
1062,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Sunny Day,Bleakwind Storm,Taunt
1062,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
1063,Chien-Pao,Life Orb,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Ice Shard,Protect
1063,Amoonguss,Sitrus Berry,Regenerator,Steel,Pollen Puff,Rage Powder,Spore,Protect
1063,Archaludon,Assault Vest,Stamina,Fairy,Heavy Slam,Dragon Pulse,Electro Shot,Body Press
1063,Pelipper,Focus Sash,Drizzle,Flying,Weather Ball,Hurricane,Tailwind,Wide Guard
1063,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Taunt
1063,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Aqua Jet,Close Combat,U-turn
1064,Goodra-Hisui,Leftovers,Shell Armor,Fairy,Body Press,Heavy Slam,Protect,Shelter
1064,Grimmsnarl,Light Clay,Prankster,Ghost,Reflect,Light Screen,Spirit Break,Parting Shot
1064,Cresselia,Safety Goggles,Levitate,Fire,Lunar Blessing,Trick Room,Skill Swap,Ice Beam
1064,Amoonguss,Mental Herb,Regenerator,Water,Spore,Protect,Rage Powder,Pollen Puff
1064,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Protect
1064,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Blood Moon,Hyper Voice,Protect,Earth Power
1065,Iron Crown,Booster Energy,Quark Drive,Water,Expanding Force,Tachyon Cutter,Tera Blast,Protect
1065,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Icy Wind
1065,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1065,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1065,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Ice Spinner
1065,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Follow Me,Helping Hand,Trick Room,Dazzling Gleam
1066,Ursaluna-Bloodmoon,Life Orb,Mind’s Eye,Normal,Protect,Blood Moon,Hyper Voice,Earth Power
1066,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Thunderbolt
1066,Farigiraf,Sitrus Berry,Armor Tail,Fire,Psychic,Hyper Voice,Helping Hand,Trick Room
1066,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
1066,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Protect,Heat Wave,Dark Pulse,Overheat
1066,Iron Bundle,Booster Energy,Quark Drive,Ghost,Protect,Freeze-Dry,Icy Wind,Hydro Pump
1067,Tornadus,Mental Herb,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Protect
1067,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
1067,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Follow Me,Helping Hand,Protect
1067,Regidrago,Dragon Fang,Dragon's Maw,Steel,Dragon Energy,Draco Meteor,Earth Power,Protect
1067,Ogerpon,Focus Sash,Defiant,Grass,Ivy Cudgel,Superpower,Follow Me,Spiky Shield
1067,Iron Crown,Booster Energy,Quark Drive,Psychic,Expanding Force,Tachyon Cutter,Calm Mind,Protect
1068,Zoroark-Hisui,Life Orb,Illusion,Ghost,Shadow Sneak,Poltergeist,Swords Dance,Protect
1068,Flutter Mane,Fairy Feather,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Trick Room,Protect
1068,Indeedee-F,Focus Sash,Psychic Surge,Water,Psychic,Follow Me,Trick Room,Protect
1068,Torkoal,Charcoal,Drought,Fire,Flamethrower,Eruption,Yawn,Protect
1068,Registeel,Leftovers,Light Metal,Fighting,Hard Press,Body Press,Iron Defense,Amnesia
1068,Iron Crown,Choice Specs,Quark Drive,Psychic,Expanding Force,Tachyon Cutter,Volt Switch,Steel Beam
1069,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
1069,Kingambit,Assault Vest,Defiant,Water,Kowtow Cleave,Iron Head,Low Kick,Sucker Punch
1069,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
1069,Arcanine-Hisui,Choice Band,Intimidate,Fairy,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast
1069,Latias,Rocky Helmet,Levitate,Steel,Mist Ball,Ice Beam,Tailwind,Recover
1069,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
1070,Iron Hands,Assault Vest,Quark Drive,Fire,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1070,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Burning Bulwark,Breaking Swipe,Howl
1070,Kingambit,Black Glasses,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
1070,Rillaboom,Miracle Seed,Grassy Surge,Grass,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
1070,Gyarados,Covert Cloak,Intimidate,Grass,Thunder Wave,Protect,Taunt,Waterfall
1070,Latios,Soul Dew,Levitate,Steel,Luster Purge,Draco Meteor,Calm Mind,Protect
1071,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Power Gem
1071,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect
1071,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
1071,Heatran,Life Orb,Flash Fire,Fairy,Heat Wave,Flash Cannon,Earth Power,Protect
1071,Tornadus,Mental Herb,Prankster,Ghost,Bleakwind Storm,Tailwind,Sunny Day,Protect
1071,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1072,Incineroar,Iapapa Berry,Intimidate,Grass,Flare Blitz,Knock Off,Parting Shot,Fake Out
1072,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
1072,Amoonguss,Sitrus Berry,Regenerator,Fairy,Protect,Spore,Pollen Puff,Rage Powder
1072,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Icy Wind
1072,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Draco Meteor,Snarl
1072,Roaring Moon,Booster Energy,Protosynthesis,Flying,Protect,Dragon Dance,Knock Off,Acrobatics
1073,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1073,Iron Crown,Booster Energy,Quark Drive,Water,Tachyon Cutter,Expanding Force,Tera Blast,Protect
1073,Arcanine-Hisui,Choice Scarf,Intimidate,Fairy,Flare Blitz,Rock Slide,Tera Blast,Head Smash
1073,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
1073,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
1073,Tornadus,Sharp Beak,Prankster,Dark,Bleakwind Storm,Tailwind,Protect,Scary Face
1074,Raging Bolt,Safety Goggles,Protosynthesis,Water,Thunderclap,Draco Meteor,Thunderbolt,Protect
1074,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Knock Off,Parting Shot,Fake Out
1074,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Protect
1074,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1074,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Icy Wind,Protect
1074,Metagross,Assault Vest,Clear Body,Flying,Heavy Slam,Bullet Punch,Psychic Fangs,Stomping Tantrum
1075,Iron Crown,Booster Energy,Quark Drive,Water,Expanding Force,Tachyon Cutter,Tera Blast,Protect
1075,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1075,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
1075,Chi-Yu,Focus Sash,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Protect
1075,Tornadus,Sharp Beak,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Protect
1075,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
1076,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Detect
1076,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Overheat,Snarl
1076,Tornadus,Rocky Helmet,Prankster,Ghost,Bleakwind Storm,Tailwind,Taunt,Protect
1076,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Earth Power,Sludge Bomb,Spiky Shield
1076,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Protect,Shadow Ball,Dazzling Gleam,Icy Wind
1076,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
1077,Pelipper,Focus Sash,Drizzle,Flying,Hurricane,Weather Ball,Protect,Wide Guard
1077,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Knock Off,Parting Shot
1077,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Protect
1077,Archaludon,Assault Vest,Stamina,Grass,Dragon Pulse,Snarl,Flash Cannon,Electro Shot
1077,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
1077,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Poison,Surging Strikes,Close Combat,Ice Spinner,U-turn
1078,Raging Bolt,Booster Energy,Protosynthesis,Grass,Protect,Dragon Pulse,Thunderclap,Calm Mind
1078,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Pollen Puff,Rage Powder
1078,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
1078,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Misty Terrain
1078,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Substitute,Protect,Sludge Bomb
1078,Incineroar,Assault Vest,Intimidate,Water,Flare Blitz,Fake Out,Snarl,U-turn
1079,Urshifu,Choice Band,Unseen Fist,Poison,U-turn,Sucker Punch,Close Combat,Wicked Blow
1079,Entei,Assault Vest,Inner Focus,Grass,Extreme Speed,Stomping Tantrum,Bulldoze,Sacred Fire
1079,Gholdengo,Choice Specs,Good as Gold,Fairy,Make It Rain,Thunderbolt,Shadow Ball,Dazzling Gleam
1079,Tornadus,Focus Sash,Prankster,Flying,Bleakwind Storm,Icy Wind,Tailwind,Protect
1079,Farigiraf,Mental Herb,Armor Tail,Fairy,Hyper Voice,Trick Room,Imprison,Dazzling Gleam
1079,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
1080,Tatsugiri,Choice Scarf,Commander,Steel,Muddy Water,Icy Wind,Draco Meteor,Helping Hand
1080,Dondozo,Leftovers,Unaware,Fairy,Protect,Order Up,Wave Crash,Earthquake
1080,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Stomping Tantrum,Wood Hammer
1080,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Sucker Punch,Protect
1080,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Outrage,Ice Spinner,Stomping Tantrum
1080,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
1081,Amoonguss,Sitrus Berry,Regenerator,Water,Grass Knot,Pollen Puff,Rage Powder,Spore
1081,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Poison,Surging Strikes,Close Combat,Aqua Jet,U-turn
1081,Kingambit,Black Glasses,Defiant,Dragon,Iron Head,Kowtow Cleave,Sucker Punch,Protect
1081,Dragonite,Assault Vest,Inner Focus,Normal,Extreme Speed,Stomping Tantrum,Thunder Punch,Aerial Ace
1081,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Power Whip,Stomping Tantrum,Spiky Shield
1081,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Sucker Punch,Protect
