ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses,DF_Name
1148,Regional Charlotte,Oficial,Luke Bowar [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/245,https://pokepast.es/e7ef98ac1b916a64,6.0,3.0,
1149,Regional Charlotte,Oficial,Nick D’Angelo [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/620,https://pokepast.es/7c57801d69d29607,6.0,3.0,TR_Balance_IDs
1150,Regional Charlotte,Oficial,Kyle Musgrove [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/185,https://pokepast.es/0a054155691961ce,6.0,3.0,
1151,Regional Charlotte,Oficial,Kurt Imhoff [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/643,https://pokepast.es/e54fb29841a39a8c,6.0,3.0,KOG_IDs
1152,Regional Charlotte,Oficial,Mark Jackson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/146,https://pokepast.es/6e2a83979b58f31f,6.0,3.0,TW_Offense_IDs
1153,Regional Charlotte,Oficial,Nate Engstrom [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/102,https://pokepast.es/94d14b0e609e324f,6.0,3.0,
1154,Regional Charlotte,Oficial,kyle ayala [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/9,https://pokepast.es/ed98da1877f3a415,6.0,3.0,HardTR_IDs
1155,Regional Charlotte,Oficial,Manuel Sixtos [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/80,https://pokepast.es/2346751ddbf5cbf1,6.0,3.0,
1156,Regional Charlotte,Oficial,Flavoris Belue [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/219,https://pokepast.es/6f987b8c0ad65e44,6.0,3.0,
1157,Regional Charlotte,Oficial,Lorenzo Arce [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/830,https://pokepast.es/ba2f6c4ac93e9718,6.0,3.0,
1158,Regional Charlotte,Oficial,Dylan Stybel [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/635,https://pokepast.es/51518253616ec961,6.0,3.0,
1159,Regional Charlotte,Oficial,Jeremy Gumbs [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/278,https://pokepast.es/08cfa7b38ed0176c,6.0,3.0,DozoTatsu_IDs
1160,Regional Charlotte,Oficial,Surya Makthal [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/609,https://pokepast.es/8d09882924cb7f2b,6.0,3.0,Pao_Prio_IDs
1161,Regional Charlotte,Oficial,Raymond Pifer [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/553,https://pokepast.es/6a601b0ece1f732b,6.0,3.0,TW_Offense_IDs
1162,Regional Charlotte,Oficial,Christian Kelly [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/136,https://pokepast.es/a9cd488903bc05d4,6.0,3.0,DozoTatsu_IDs
1163,Regional Charlotte,Oficial,Chase Matteo [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/139,https://pokepast.es/074f4c41971e052a,6.0,3.0,TurboMoona_IDs
1164,Regional Charlotte,Oficial,KaSun Thompson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/561,https://pokepast.es/a707373af7073d78,6.0,3.0,
1165,Regional Charlotte,Oficial,Adonis Watford [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/756,https://pokepast.es/f5436a9b274e09a4,6.0,3.0,TW_Offense_IDs
1166,Regional Charlotte,Oficial,Andrew Krug [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/764,https://pokepast.es/d59979ffbc52dd7d,6.0,3.0,
1167,Regional Charlotte,Oficial,Giovanni Costa [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/404,https://pokepast.es/8305379274a02a63,6.0,3.0,TR_Balance_IDs
1168,Regional Charlotte,Oficial,Jonathan Melendez [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/300,https://pokepast.es/f2e8da03c606b72b,6.0,3.0,TR_Balance_IDs
1169,Regional Charlotte,Oficial,Nicholas Tilton [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/283,https://pokepast.es/309f500ff4c27a30,6.0,3.0,
1170,Regional Charlotte,Oficial,Joe Carlino [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/384,https://pokepast.es/add69b8cf1a9c301,6.0,3.0,Pao_Prio_IDs
1171,Regional Charlotte,Oficial,Ryan Loseto [CA],https://standings.stalruth.dev/2024/regional-charlotte/masters/729,https://pokepast.es/ad808771a10fc6dd,6.0,3.0,KOG_IDs
1172,Regional Charlotte,Oficial,Andrew Tham [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/6,https://pokepast.es/7c60645ad9949a78,6.0,3.0,KOG_IDs
1173,Regional Charlotte,Oficial,Mathew Courtney [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/64,https://pokepast.es/360fb8c0c1ebe8bb,6.0,3.0,HardTR_IDs
1174,Regional Charlotte,Oficial,Aditya Subramanian [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/653,https://pokepast.es/3fba2b4a3e089938,6.0,3.0,TW_Offense_IDs
1175,Regional Charlotte,Oficial,Hunter Braum [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/396,https://pokepast.es/e0756c7f351d2c2c,6.0,3.0,DozoTatsu_IDs
1176,Regional Charlotte,Oficial,Kyle Wilkinson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/755,https://pokepast.es/81890730d0aad4a8,6.0,3.0,HardTR_IDs
1177,Regional Charlotte,Oficial,Christina Bacino [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/398,https://pokepast.es/b672a6d62ae916f5,6.0,3.0,
1178,Regional Charlotte,Oficial,Jason Tang [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/308,https://pokepast.es/32829934ce83c98e,6.0,3.0,TR_Balance_IDs
1179,Regional Charlotte,Oficial,George Tifverman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/503,https://pokepast.es/25aaf40aabb964b2,6.0,3.0,Rain_Offense_IDs
1180,Regional Charlotte,Oficial,Ismail Hussein [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/97,https://pokepast.es/a2ebaad11821291b,6.0,3.0,
1181,Regional Charlotte,Oficial,Rushil Thakkar [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/499,https://pokepast.es/32b86d92128e9f04,6.0,3.0,DozoTatsu_IDs
1182,Regional Charlotte,Oficial,Anders Nordstrom [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/517,https://pokepast.es/546125beeba5ba50,6.0,3.0,Pao_Prio_IDs
1183,Regional Charlotte,Oficial,Marcus Dion [CA],https://standings.stalruth.dev/2024/regional-charlotte/masters/349,https://pokepast.es/8a1cfb218cb12ff2,6.0,3.0,TW_Offense_IDs
1184,Regional Charlotte,Oficial,Jeremy Boyd [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/79,https://pokepast.es/bd0d26e2972ebf62,6.0,3.0,
1185,Regional Charlotte,Oficial,Jake Rogers [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/772,https://pokepast.es/bd606a74d80ff1e6,6.0,3.0,
1186,Regional Charlotte,Oficial,Kevin Kopczynski [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/259,https://pokepast.es/c5662eb42045341f,6.0,3.0,Pao_Prio_IDs
1187,Regional Charlotte,Oficial,Nicholas Hegel [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/550,https://pokepast.es/b5f5a37b9bddff82,6.0,3.0,DozoTatsu_IDs
1188,Regional Charlotte,Oficial,Dylan Matthews [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/246,https://pokepast.es/cffcae89286c272c,6.0,3.0,Rain_Offense_IDs
1189,Regional Charlotte,Oficial,David Oakley [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/574,https://pokepast.es/49cce1021013cf1f,6.0,3.0,
1190,Regional Charlotte,Oficial,Everett Filloon [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/816,https://pokepast.es/02dd3ef6e529cda2,6.0,3.0,
1191,Regional Charlotte,Oficial,Kendall Lux [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/505,https://pokepast.es/47cbae87fdae5532,6.0,3.0,
1192,Regional Charlotte,Oficial,Isaiah Troutman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/647,https://pokepast.es/4795686f8544ea8f,6.0,3.0,
1193,Regional Charlotte,Oficial,Nishant Joshi [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/36,https://pokepast.es/34768bcf978ef850,6.0,3.0,TR_Balance_IDs
1194,Regional Charlotte,Oficial,Calvin Nisson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/453,https://pokepast.es/10541250a6f445f2,6.0,3.0,KOG_IDs
1195,Regional Charlotte,Oficial,Taylor Keller [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/771,https://pokepast.es/673587dd1a40f8e2,6.0,3.0,Psyspam_TW_IDs
1196,Regional Charlotte,Oficial,Alex Simsen [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/510,https://pokepast.es/7f0baf1f9fa0b5b5,6.0,3.0,TW_Offense_IDs
1197,Regional Charlotte,Oficial,Daniel Otto [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/86,https://pokepast.es/62ff4384c2d6f1c3,6.0,3.0,Pao_Prio_IDs
1198,Regional Charlotte,Oficial,Jackson McMillan [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/130,https://pokepast.es/8a843168f7d3d0b4,6.0,3.0,TR_Balance_IDs
1199,Regional Charlotte,Oficial,Connor Brinkley [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/49,https://pokepast.es/93baec024eb3e644,6.0,3.0,
1200,Regional Charlotte,Oficial,Michael Bailer [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/810,https://pokepast.es/14db12f8dc914e1d,6.0,3.0,Hail_Offense_IDs
1201,Regional Charlotte,Oficial,Adrian Hazel [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/644,https://pokepast.es/9264375a9e713cab,6.0,3.0,Pao_Prio_IDs
1202,Regional Charlotte,Oficial,Anthony Londergan [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/122,https://pokepast.es/385a99877407bb55,6.0,3.0,
1203,Regional Charlotte,Oficial,Tara Maclachlan [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/512,https://pokepast.es/c766450175c33875,6.0,3.0,Pao_Prio_IDs
1204,Regional Charlotte,Oficial,Kat Wible [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/401,https://pokepast.es/8e0b87e453da1ac7,6.0,3.0,Psyspam_TW_IDs
1205,Regional Charlotte,Oficial,Irving Johnson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/682,https://pokepast.es/9e80a5c2cf8829c0,6.0,3.0,Psyspam_TW_IDs
1206,Regional Charlotte,Oficial,Griffin Simon [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/427,https://pokepast.es/2f33aa59565bea32,6.0,3.0,
1207,Regional Charlotte,Oficial,Kyle Loster [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/3,https://pokepast.es/b10676a1dc512973,6.0,3.0,HardTR_IDs
1208,Regional Charlotte,Oficial,David Mancuso [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/636,https://pokepast.es/0380ca5fa9b16091,5.0,4.0,TW_Offense_IDs
1209,Regional Charlotte,Oficial,Jeremiah Paul [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/534,https://pokepast.es/62d56719ea1dc14c,5.0,4.0,TW_Offense_IDs
1210,Regional Charlotte,Oficial,Brian Dumont [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/434,https://pokepast.es/47753ddbb5a6d392,5.0,4.0,TW_Offense_IDs
1211,Regional Charlotte,Oficial,Jamie Mancini [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/426,https://pokepast.es/a6cfc64855d8a0ec,5.0,4.0,Psyspam_TW_IDs
1212,Regional Charlotte,Oficial,Michael Simpson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/274,https://pokepast.es/1a106b530b541641,5.0,4.0,
1213,Regional Charlotte,Oficial,Kyle Foley [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/657,https://pokepast.es/caff9004f8ba822e,5.0,4.0,DozoTatsu_IDs
1214,Regional Charlotte,Oficial,joseph ochoa [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/460,https://pokepast.es/f0dbc10e24cd7bdb,5.0,4.0,Pao_Prio_IDs
1215,Regional Charlotte,Oficial,Michael Bsharah [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/631,https://pokepast.es/d29740e9c0aa2ec3,5.0,4.0,TR_Balance_IDs
1216,Regional Charlotte,Oficial,Richard Dover [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/110,https://pokepast.es/46cac77013e0b98e,5.0,4.0,
1217,Regional Charlotte,Oficial,kody phelps [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/736,https://pokepast.es/e47f69fc1dd399c5,5.0,4.0,Rain_Offense_IDs
1218,Regional Charlotte,Oficial,Alex Romeu [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/835,https://pokepast.es/162b6fcaf21077c6,5.0,4.0,
1219,Regional Charlotte,Oficial,Abdul Barrie [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/195,https://pokepast.es/24f40431f4db78cc,5.0,4.0,Gholdengo_HO_IDs
1220,Regional Charlotte,Oficial,Landon Morjal [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/43,https://pokepast.es/3ada2283fc2d8883,5.0,4.0,
1221,Regional Charlotte,Oficial,Ray Camp [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/420,https://pokepast.es/a47c5b5a761fed94,5.0,4.0,
1222,Regional Charlotte,Oficial,Jacob Ujhazy [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/423,https://pokepast.es/d1c3071845738b44,5.0,4.0,Pao_Prio_IDs
1223,Regional Charlotte,Oficial,Karl Kopczynski [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/203,https://pokepast.es/d2765f4e2c3c9b1e,5.0,4.0,TW_Offense_IDs
1224,Regional Charlotte,Oficial,Andrew Wilson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/374,https://pokepast.es/34ec65bf17dea9cf,5.0,4.0,
1225,Regional Charlotte,Oficial,Brandon Kinslow [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/271,https://pokepast.es/6fcd9bf8fd893e70,5.0,4.0,Rain_Offense_IDs
1226,Regional Charlotte,Oficial,Jackson Ferris [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/544,https://pokepast.es/f426ea40b6f3ca03,5.0,4.0,
1227,Regional Charlotte,Oficial,Tate Colburn [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/744,https://pokepast.es/cea11410f41dc8ac,5.0,4.0,Pao_Prio_IDs
1228,Regional Charlotte,Oficial,Andrew Gouck [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/672,https://pokepast.es/12efabf8a715320c,5.0,4.0,
1229,Regional Charlotte,Oficial,Michael Spinetta-McCarthy [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/752,https://pokepast.es/34d460239ee34c40,5.0,4.0,TW_Offense_IDs
1230,Regional Charlotte,Oficial,Jeongbin Pak [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/825,https://pokepast.es/d3594c5fb9e429a9,5.0,4.0,TR_Balance_IDs
1231,Regional Charlotte,Oficial,Erich Druding [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/142,https://pokepast.es/759d0a80be39ae45,5.0,3.0,
1232,Regional Charlotte,Oficial,Joohwan Kim [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/814,https://pokepast.es/d517687649fdec56,5.0,4.0,
1233,Regional Charlotte,Oficial,Rob McNeilly [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/786,https://pokepast.es/7057c33525d6a3b0,5.0,4.0,TW_Offense_IDs
1234,Regional Charlotte,Oficial,Jacob Lintner [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/162,https://pokepast.es/7d48318bed879426,5.0,4.0,
1235,Regional Charlotte,Oficial,Matthew Cecil [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/199,https://pokepast.es/5a47122eaefac350,5.0,4.0,DozoTatsu_IDs
1236,Regional Charlotte,Oficial,George Jeno [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/192,https://pokepast.es/87c3489f6cf90058,5.0,4.0,Pao_Prio_IDs
1237,Regional Charlotte,Oficial,Walter Morales [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/692,https://pokepast.es/1f753dc68aa43e02,5.0,4.0,TW_Offense_IDs
1238,Regional Charlotte,Oficial,Collin Todd [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/836,https://pokepast.es/a83120532d2fea08,5.0,4.0,
1239,Regional Charlotte,Oficial,Charles Moses [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/448,https://pokepast.es/91311161fe81ca65,5.0,4.0,Pao_Prio_IDs
1240,Regional Charlotte,Oficial,Aaron Traylor [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/513,https://pokepast.es/2b5d9e1f4589d3a7,5.0,4.0,KOG_IDs
1241,Regional Charlotte,Oficial,Darius Helmick [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/547,https://pokepast.es/228d51f26492bca9,5.0,4.0,TW_Offense_IDs
1242,Regional Charlotte,Oficial,Chengyu Wang [CN],https://standings.stalruth.dev/2024/regional-charlotte/masters/344,https://pokepast.es/193e3aaae9367140,5.0,4.0,TR_Balance_IDs
1243,Regional Charlotte,Oficial,Daniel Stevenson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/612,https://pokepast.es/0010d8540afd565a,5.0,4.0,Gholdengo_HO_IDs
1244,Regional Charlotte,Oficial,Ben Larson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/556,https://pokepast.es/8dc410798ff1701f,5.0,4.0,Pao_Prio_IDs
1245,Regional Charlotte,Oficial,Miller McLemore [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/738,https://pokepast.es/f1ffdad714cc042c,5.0,4.0,TW_Offense_IDs
1246,Regional Charlotte,Oficial,Abigail Watson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/204,https://pokepast.es/d57caf82a83c722e,5.0,4.0,
1247,Regional Charlotte,Oficial,Kent Wong [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/555,https://pokepast.es/1902a5fc9ad3cce0,5.0,4.0,Pao_Prio_IDs
1248,Regional Charlotte,Oficial,Alex Hutton [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/479,https://pokepast.es/725daf02a4f4559e,5.0,4.0,Pao_Prio_IDs
1249,Regional Charlotte,Oficial,Joey Woodring [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/521,https://pokepast.es/1d3e05fd0cacb27c,5.0,4.0,
1250,Regional Charlotte,Oficial,Bazz Coleman [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/98,https://pokepast.es/f2aea29bfa480a6b,5.0,4.0,
1251,Regional Charlotte,Oficial,Andrew Blackburn [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/174,https://pokepast.es/e1666e21de510bb1,5.0,4.0,
1252,Regional Charlotte,Oficial,Matthew So [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/817,https://pokepast.es/41f5ae2e6222453e,5.0,4.0,Pao_Prio_IDs
1253,Regional Charlotte,Oficial,Matt Stevenson [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/801,https://pokepast.es/8d89ac20c4466d4e,5.0,4.0,Gholdengo_HO_IDs
1254,Regional Charlotte,Oficial,Jourdan Bul-lalayao [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/105,https://pokepast.es/321cd812b0dfdaac,5.0,4.0,
1255,Regional Charlotte,Oficial,Aaron Banyard [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/205,https://pokepast.es/3d8a19206817da0f,5.0,4.0,
1256,Regional Charlotte,Oficial,Kevin Miller [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/443,https://pokepast.es/102a64ee2ead9d4b,5.0,4.0,KOG_IDs
1257,Regional Charlotte,Oficial,Angel Rodriguez Espada [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/393,https://pokepast.es/288f77cfca2d71b7,5.0,4.0,Psyspam_TW_IDs
1258,Regional Charlotte,Oficial,Mason Cutler [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/250,https://pokepast.es/c5d92e8f4bb78620,5.0,4.0,
1259,Regional Charlotte,Oficial,Victor Marcial [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/319,https://pokepast.es/f487477a4c6d7a76,5.0,4.0,Gholdengo_HO_IDs
1260,Regional Charlotte,Oficial,Ethan Holland [US],https://standings.stalruth.dev/2024/regional-charlotte/masters/702,https://pokepast.es/128e3fed97d18c02,5.0,4.0,KOG_IDs
