ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
NOf-1038,Raging Bolt,Clear Amulet,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1038,Gholdengo,Leftovers,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1039,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Throat Chop,Sucker Punch,Protect
NOf-1039,Annihilape,Leftovers,Defiant,Water,Bulk Up,Drain Punch,Rage Fist,Protect
NOf-1039,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
NOf-1039,Sableye,Light Clay,Prankster,Steel,Reflect,Light Screen,Will-O-Wisp,Taunt
NOf-1039,Comfey,Sitrus Berry,Triage,Steel,Protect,Draining Kiss,Floral Healing,Trick Room
NOf-1039,Raging Bolt,Booster Energy,Protosynthesis,Grass,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1040,Baxcalibur,Clear Amulet,Thermal Exchange,Poison,Protect,Ice Shard,Icicle Crash,Glaive Rush
NOf-1040,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
NOf-1040,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1040,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Fire,Close Combat,Surging Strikes,Aqua Jet,U-turn
NOf-1040,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1040,Gholdengo,Sitrus Berry,Good as Gold,Dragon,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1041,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1041,Rillaboom,Miracle Seed,Grassy Surge,Fire,Wood Hammer,Grassy Glide,Fake Out,U-turn
NOf-1041,Okidogi,Assault Vest,Guard Dog,Water,Drain Punch,Gunk Shot,High Horsepower,Upper Hand
NOf-1041,Ting-Lu,Sitrus Berry,Vessel of Ruin,Poison,Protect,Snarl,Stomping Tantrum,Taunt
NOf-1041,Gholdengo,Leftovers,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1041,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
NOf-1042,Comfey,Sitrus Berry,Triage,Steel,Protect,Draining Kiss,Trick Room,Floral Healing
NOf-1042,Galarian Moltres,Safety Goggles,Berserk,Poison,Fiery Wrath,Protect,Nasty Plot,Air Slash
NOf-1042,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
NOf-1042,Grimmsnarl,Light Clay,Prankster,Water,Reflect,Light Screen,Spirit Break,Misty Terrain
NOf-1042,Annihilape,Leftovers,Defiant,Fire,Protect,Rage Fist,Bulk Up,Drain Punch
NOf-1042,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Protect,Thunderclap,Dragon Pulse,Thunderbolt
NOf-1043,Kommo-o,Leftovers,Overcoat,Steel,Iron Head,Body Press,Iron Defense,Protect
NOf-1043,Iron Crown,Booster Energy,Quark Drive,Psychic,Expanding Force,Tachyon Cutter,Calm Mind,Protect
NOf-1043,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Follow Me,Helping Hand,Dazzling Gleam,Protect
NOf-1043,Tyranitar,Assault Vest,Sand Stream,Flying,Rock Slide,Tera Blast,Low Kick,Knock Off
NOf-1043,Whimsicott,Covert Cloak,Prankster,Rock,Tailwind,Moonblast,Misty Terrain,Charm
NOf-1043,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Follow Me,Stomping Tantrum,Spiky Shield
NOf-1044,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Outrage,Aerial Ace,Earthquake
NOf-1044,Dondozo,Rocky Helmet,Unaware,Grass,Wave Crash,Earthquake,Order Up,Protect
NOf-1044,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1044,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Mortal Spin,Spiky Shield
NOf-1044,Tatsugiri,Choice Scarf,Commander,Steel,Muddy Water,Draco Meteor,Icy Wind,Dragon Pulse
NOf-1044,Kingambit,Covert Cloak,Defiant,Flying,Kowtow Cleave,Sucker Punch,Iron Head,Tera Blast
NOf-1045,Raging Bolt,Life Orb,Protosynthesis,Grass,Protect,Thunderbolt,Dragon Pulse,Thunderclap
NOf-1045,Kingambit,Black Glasses,Defiant,Flying,Kowtow Cleave,Sucker Punch,Swords Dance,Protect
NOf-1045,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
NOf-1045,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Rage Powder,Sludge Bomb,Pollen Puff
NOf-1045,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
NOf-1045,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Rain Dance,Tailwind,Taunt
NOf-1046,Gholdengo,Choice Specs,Good as Gold,Fairy,Make It Rain,Shadow Ball,Dazzling Gleam,Trick
NOf-1046,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1046,Tornadus,Covert Cloak,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Rain Dance
NOf-1046,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1046,Heatran,Leftovers,Flash Fire,Grass,Flash Cannon,Scorching Sands,Heat Wave,Protect
NOf-1046,Flutter Mane,Booster Energy,Protosynthesis,Grass,Moonblast,Shadow Ball,Calm Mind,Protect
NOf-1047,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Taunt,Protect
NOf-1047,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
NOf-1047,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1047,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
NOf-1047,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1047,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Pollen Puff,Rage Powder,Protect
NOf-1048,Oranguru,Safety Goggles,Inner Focus,Fairy,Foul Play,Instruct,Encore,Trick Room
NOf-1048,Bloodmoon Ursaluna,Throat Spray,Mind's Eye,Normal,Hyper Voice,Earth Power,Blood Moon,Protect
NOf-1048,Torkoal,Charcoal,Drought,Fire,Eruption,Heat Wave,Earth Power,Protect
NOf-1048,Hatterene,Life Orb,Magic Bounce,Fire,Expanding Force,Dazzling Gleam,Protect,Trick Room
NOf-1048,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
NOf-1048,Annihilape,Choice Scarf,Defiant,Stellar,Close Combat,U-turn,Rage Fist,Final Gambit
NOf-1049,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Aqua Jet,Close Combat,U-turn
NOf-1049,Amoonguss,Sitrus Berry,Regenerator,Fairy,Pollen Puff,Spore,Rage Powder,Protect
NOf-1049,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Protect,Taunt,Icy Wind
NOf-1049,Archaludon,Assault Vest,Stamina,Grass,Dragon Pulse,Heavy Slam,Electro Shot,Body Press
NOf-1049,Pelipper,Focus Sash,Drizzle,Stellar,Hurricane,Weather Ball,Wide Guard,Tailwind
NOf-1049,Landorus,Life Orb,Sheer Force,Poison,Sandsear Storm,Substitute,Sludge Bomb,Protect
NOf-1050,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Perish Song
NOf-1050,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1050,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Flare Blitz
NOf-1050,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1050,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Protect,Rain Dance
NOf-1050,Gholdengo,Metal Coat,Good as Gold,Dragon,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1051,Iron Bundle,Booster Energy,Quark Drive,Ground,Icy Wind,Hydro Pump,Freeze-Dry,Protect
NOf-1051,Gyarados,Safety Goggles,Intimidate,Ground,Waterfall,Taunt,Thunder Wave,Protect
NOf-1051,Incineroar,Assault Vest,Intimidate,Grass,Fake Out,Knock Off,Flare Blitz,U-turn
NOf-1051,Gholdengo,Choice Specs,Good as Gold,Fairy,Make It Rain,Shadow Ball,Dazzling Gleam,Trick
NOf-1051,Scizor,Clear Amulet,Technician,Dragon,Bullet Punch,Bug Bite,Swords Dance,Protect
NOf-1051,Amoonguss,Leftovers,Regenerator,Dark,Rage Powder,Pollen Puff,Spore,Protect
NOf-1052,Chimecho,Sitrus Berry,Levitate,Steel,Imprison,Trick Room,Snarl,Expanding Force
NOf-1052,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Follow Me,Dazzling Gleam,Trick Room,Helping Hand
NOf-1052,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Detect,Sucker Punch
NOf-1052,Torkoal,Charcoal,Drought,Fire,Eruption,Heat Wave,Earth Power,Protect
NOf-1052,Ursaluna,Flame Orb,Guts,Ghost,Protect,Earthquake,Swords Dance,Facade
NOf-1052,Armarouge,Covert Cloak,Flash Fire,Grass,Trick Room,Wide Guard,Heat Wave,Expanding Force
NOf-1053,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Follow Me,Ivy Cudgel,Low Kick,Spiky Shield
NOf-1053,Flutter Mane,Focus Sash,Protosynthesis,Grass,Taunt,Shadow Ball,Protect,Dazzling Gleam
NOf-1053,Dragonite,Normal Gem,Inner Focus,Normal,Stomping Tantrum,Extreme Speed,Dragon Dance,Dragon Claw
NOf-1053,Entei,Choice Band,Inner Focus,Normal,Extreme Speed,Sacred Fire,Iron Head,Crunch
NOf-1053,Rillaboom,Grassy Seed,Grassy Surge,Fire,Fake Out,Swords Dance,Acrobatics,Grassy Glide
NOf-1053,Gholdengo,Choice Scarf,Good as Gold,Water,Trick,Make It Rain,Shadow Ball,Power Gem
NOf-1054,Alolan Ninetales,Light Clay,Snow Warning,Ghost,Aurora Veil,Blizzard,Moonblast,Encore
NOf-1054,Frosmoth,Sitrus Berry,Ice Scales,Water,Ice Beam,Tera Blast,Quiver Dance,Protect
NOf-1054,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,High Horsepower,Grassy Glide
NOf-1054,Heatran,Leftovers,Flash Fire,Grass,Heat Wave,Flash Cannon,Earth Power,Protect
NOf-1054,Landorus Therian,Choice Band,Intimidate,Flying,Stomping Tantrum,Tera Blast,U-turn,Rock Slide
NOf-1054,Iron Bundle,Booster Energy,Quark Drive,Ice,Chilling Water,Freeze-Dry,Icy Wind,Protect
NOf-1055,Pelipper,Focus Sash,Drizzle,Stellar,Hurricane,Weather Ball,Wide Guard,Tailwind
NOf-1055,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Will-O-Wisp
NOf-1055,Landorus,Life Orb,Sheer Force,Steel,Protect,Sandsear Storm,Earth Power,Sludge Bomb
NOf-1055,Archaludon,Assault Vest,Stamina,Bug,Body Press,Electro Shot,Dragon Pulse,Flash Cannon
NOf-1055,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Ice Spinner,Close Combat,Surging Strikes,U-turn
NOf-1055,Amoonguss,Sitrus Berry,Regenerator,Fairy,Pollen Puff,Spore,Protect,Rage Powder
NOf-1056,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Superpower,Grassy Glide,Ivy Cudgel,Spiky Shield
NOf-1056,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Howl,Burning Bulwark,Flare Blitz,Breaking Swipe
NOf-1056,Rillaboom,Miracle Seed,Grassy Surge,Fire,Grassy Glide,Protect,Fake Out,High Horsepower
NOf-1056,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sandsear Storm,Sludge Bomb,Protect
NOf-1056,Tornadus,Covert Cloak,Prankster,Flying,Tailwind,Sunny Day,Bleakwind Storm,Protect
NOf-1056,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Protect
NOf-1057,Okidogi,Assault Vest,Guard Dog,Water,Upper Hand,Gunk Shot,Drain Punch,High Horsepower
NOf-1057,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Swords Dance
NOf-1057,Roaring Moon,Booster Energy,Protosynthesis,Flying,Protect,Knock Off,Acrobatics,Breaking Swipe
NOf-1057,Grimmsnarl,Light Clay,Prankster,Ghost,Spirit Break,Reflect,Light Screen,Scary Face
NOf-1057,Gholdengo,Sitrus Berry,Good as Gold,Dragon,Protect,Make It Rain,Shadow Ball,Nasty Plot
NOf-1057,Entei,Choice Band,Inner Focus,Fairy,Sacred Fire,Extreme Speed,Flare Blitz,Stomping Tantrum
NOf-1058,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
NOf-1058,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
NOf-1058,Tornadus,Safety Goggles,Prankster,Steel,Tailwind,Bleakwind Storm,Protect,Sunny Day
NOf-1058,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Detect,Sucker Punch
NOf-1058,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Electroweb,Thunderclap,Draco Meteor,Snarl
NOf-1058,Hisuian Arcanine,Choice Band,Intimidate,Grass,Rock Slide,Head Smash,Flare Blitz,Extreme Speed
NOf-1059,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
NOf-1059,Indeedee ♀,Psychic Seed,Psychic Surge,Dragon,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
NOf-1059,Gallade,Clear Amulet,Sharpness,Fire,Psycho Cut,Sacred Sword,Trick Room,Wide Guard
NOf-1059,Torkoal,Choice Specs,Drought,Fire,Eruption,Weather Ball,Earth Power,Heat Wave
NOf-1059,Farigiraf,Throat Spray,Armor Tail,Fairy,Protect,Trick Room,Hyper Voice,Expanding Force
NOf-1059,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Follow Me,Taunt
NOf-1060,Iron Crown,Booster Energy,Quark Drive,Water,Tachyon Cutter,Expanding Force,Tera Blast,Protect
NOf-1060,Indeedee ♀,Psychic Seed,Psychic Surge,Fairy,Alluring Voice,Follow Me,Trick Room,Helping Hand
NOf-1060,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1060,Tornadus,Focus Sash,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Protect
NOf-1060,Regidrago,Dragon Fang,Dragon's Maw,Steel,Dragon Energy,Draco Meteor,Earth Power,Protect
NOf-1060,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1061,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1061,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderbolt,Dragon Pulse,Calm Mind,Protect
NOf-1061,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Iron Head
NOf-1061,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Aerial Ace,Stomping Tantrum,Dragon Claw
NOf-1061,Incineroar,Safety Goggles,Intimidate,Ghost,Parting Shot,Taunt,Fake Out,Flare Blitz
NOf-1061,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
NOf-1062,Galarian Moltres,Sitrus Berry,Berserk,Poison,Fiery Wrath,Air Slash,Nasty Plot,Protect
NOf-1062,Cresselia,Mental Herb,Levitate,Fairy,Moonblast,Icy Wind,Lunar Blessing,Trick Room
NOf-1062,Ursaluna,Flame Orb,Guts,Ghost,Facade,Earthquake,Swords Dance,Protect
NOf-1062,Incineroar,Safety Goggles,Intimidate,Ghost,Knock Off,Fake Out,Parting Shot,Flare Blitz
NOf-1062,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1062,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Power Gem
NOf-1063,Torkoal,Eject Pack,Drought,Fire,Eruption,Overheat,Yawn,Protect
NOf-1063,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Mystical Fire
NOf-1063,Venusaur,Focus Sash,Chlorophyll,Poison,Sleep Powder,Protect,Sludge Bomb,Earth Power
NOf-1063,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Thunderbolt,Draco Meteor,Snarl
NOf-1063,Cornerstone Mask Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1063,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Helping Hand,Trick Room
NOf-1064,Amoonguss,Rocky Helmet,Regenerator,Water,Grass Knot,Protect,Rage Powder,Spore
NOf-1064,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1064,Kingambit,Black Glasses,Defiant,Dragon,Iron Head,Kowtow Cleave,Sucker Punch,Protect
NOf-1064,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Howl,Breaking Swipe,Protect,Heat Crash
NOf-1064,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1064,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Imprison,Protect
NOf-1065,Volcarona,Leftovers,Flame Body,Dragon,Fiery Dance,Quiver Dance,Tera Blast,Protect
NOf-1065,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Spiky Shield,Horn Leech,Follow Me
NOf-1065,Incineroar,Sitrus Berry,Intimidate,Fairy,Taunt,Parting Shot,Flare Blitz,Fake Out
NOf-1065,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Substitute,Protect
NOf-1065,Porygon2,Eviolite,Download,Flying,Recover,Tera Blast,Trick Room,Ice Beam
NOf-1065,Roaring Moon,Choice Band,Protosynthesis,Ghost,Lash Out,Knock Off,Breaking Swipe,U-turn
NOf-1066,Metagross,Assault Vest,Clear Body,Fairy,Heavy Slam,Psychic Fangs,Bullet Punch,Stomping Tantrum
NOf-1066,Urshifu,Black Glasses,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
NOf-1066,Flutter Mane,Booster Energy,Protosynthesis,Grass,Moonblast,Taunt,Icy Wind,Protect
NOf-1066,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1066,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Helping Hand,Parting Shot,Fake Out
NOf-1066,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Rain Dance,Protect
NOf-1067,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Stomping Tantrum,Aerial Ace,Outrage
NOf-1067,Ting-Lu,Rocky Helmet,Vessel of Ruin,Ghost,Sand Tomb,Taunt,Ruination,Protect
NOf-1067,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Substitute,Protect
NOf-1067,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sacred Sword,Sucker Punch,Protect
NOf-1067,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Parting Shot,Knock Off
NOf-1067,Dondozo,Leftovers,Oblivious,Grass,Protect,Yawn,Wave Crash,Heavy Slam
NOf-1068,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Flare Blitz,Knock Off,Parting Shot
NOf-1068,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,High Horsepower,U-turn,Grassy Glide
NOf-1068,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Dazzling Gleam,Power Gem,Icy Wind
NOf-1068,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Steel,Detect,Surging Strikes,Aqua Jet,Close Combat
NOf-1068,Articuno,Covert Cloak,Snow Cloak,Water,Blizzard,Air Slash,Freeze-Dry,Tailwind
NOf-1068,Alolan Ninetales,Light Clay,Snow Cloak,Fire,Blizzard,Aurora Veil,Protect,Moonblast
NOf-1069,Incineroar,Sitrus Berry,Intimidate,Grass,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
NOf-1069,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Taunt,Protect,Icy Wind
NOf-1069,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Stomping Tantrum,Wood Hammer,Ivy Cudgel
NOf-1069,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Wood Hammer,Grassy Glide
NOf-1069,Rapid Strike Urshifu,Focus Sash,Unseen Fist,Water,Surging Strikes,Detect,Close Combat,Aqua Jet
NOf-1069,Raging Bolt,Leftovers,Protosynthesis,Fairy,Protect,Dragon Pulse,Thunderclap,Calm Mind
NOf-1070,Ursaluna,Flame Orb,Guts,Dragon,Headlong Rush,Facade,Protect,Earthquake
NOf-1070,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Trick Room,Psychic,Helping Hand,Hyper Voice
NOf-1070,Rillaboom,Assault Vest,Grassy Surge,Fire,U-turn,Fake Out,Grassy Glide,Wood Hammer
NOf-1070,Enamorus Therian,Choice Specs,Overcoat,Steel,Dazzling Gleam,Earth Power,Moonblast,Sludge Bomb
NOf-1070,Hearthflame Mask Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Follow Me,Spiky Shield,Grassy Glide,Ivy Cudgel
NOf-1070,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,U-turn,Surging Strikes,Close Combat,Aqua Jet
NOf-1071,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Heat Crash,Breaking Swipe,Howl
NOf-1071,Kingambit,Assault Vest,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Iron Head,Low Kick
NOf-1071,Rillaboom,Miracle Seed,Grassy Surge,Fire,Grassy Glide,Wood Hammer,Fake Out,Taunt
NOf-1071,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Icy Wind
NOf-1071,Wellspring Mask Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1071,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1072,Iron Boulder,Booster Energy,Quark Drive,Bug,Mighty Cleave,Swords Dance,Protect,Earthquake
NOf-1072,Amoonguss,Rocky Helmet,Regenerator,Water,Spore,Sludge Bomb,Protect,Rage Powder
NOf-1072,Pelipper,Sitrus Berry,Drizzle,Steel,Hurricane,Weather Ball,Wide Guard,Protect
NOf-1072,Zapdos,Magnet,Static,Water,Thunderbolt,Hurricane,Weather Ball,Protect
NOf-1072,Incineroar,Safety Goggles,Intimidate,Flying,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
NOf-1072,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Protect,Sucker Punch,Sacred Sword
NOf-1073,Ogerpon,Wellspring Mask,Water Absorb,Water,Spiky Shield,Ivy Cudgel,Horn Leech,Follow Me
NOf-1073,Raging Bolt,Leftovers,Protosynthesis,Bug,Protect,Thunderclap,Dragon Pulse,Calm Mind
NOf-1073,Chien-Pao,Life Orb,Sword of Ruin,Fighting,Protect,Ice Spinner,Sacred Sword,Sucker Punch
NOf-1073,Landorus Therian,Assault Vest,Intimidate,Poison,Earth Power,Sludge Bomb,Sandsear Storm,U-turn
NOf-1073,Farigiraf,Safety Goggles,Armor Tail,Fairy,Psyshock,Dazzling Gleam,Helping Hand,Trick Room
NOf-1073,Volcarona,Covert Cloak,Flame Body,Water,Fiery Dance,Struggle Bug,Rage Powder,Tailwind
NOf-1074,Gouging Fire,Booster Energy,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1074,Gyarados,Rocky Helmet,Intimidate,Ghost,Waterfall,Thunder Wave,Taunt,Helping Hand
NOf-1074,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
NOf-1074,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Dazzling Gleam,Moonblast,Icy Wind
NOf-1074,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Sucker Punch,Close Combat,Detect
NOf-1074,Corviknight,Sitrus Berry,Mirror Armor,Dragon,Brave Bird,Heavy Slam,Tailwind,Roost
NOf-1075,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1075,Amoonguss,Rocky Helmet,Regenerator,Steel,Spore,Rage Powder,Pollen Puff,Protect
NOf-1075,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Overheat,Dark Pulse,Snarl
NOf-1075,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
NOf-1075,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1075,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Spiky Shield,Follow Me
NOf-1076,Incineroar,Safety Goggles,Intimidate,Fairy,Flare Blitz,Will-O-Wisp,Fake Out,Protect
NOf-1076,Flutter Mane,Focus Sash,Protosynthesis,Fairy,Perish Song,Moonblast,Shadow Ball,Protect
NOf-1076,Palafin,Mystic Water,Zero to Hero,Water,Jet Punch,Wave Crash,Close Combat,Protect
NOf-1076,Gothitelle,Sitrus Berry,Shadow Tag,Dark,Fake Out,Protect,Psychic,Heal Pulse
NOf-1076,Scream Tail,Booster Energy,Protosynthesis,Steel,Dazzling Gleam,Perish Song,Disable,Protect
